Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2020-10-16,Madhya Pradesh,Niwari,378,361,1,0,10897.0
2020-10-16,Madhya Pradesh,Panna,780,716,3,0,
2020-10-16,Madhya Pradesh,Raisen,1617,1377,30,0,19560.0
2020-10-16,Madhya Pradesh,Rajgarh,1529,1338,31,0,29298.0
2020-10-16,Madhya Pradesh,Ratlam,2277,2039,50,0,21558.0
2020-10-16,Madhya Pradesh,Rewa,2245,1890,29,0,22690.0
2020-10-16,Madhya Pradesh,Sagar,3051,2548,117,0,64801.0
2020-10-16,Madhya Pradesh,Satna,1988,1874,35,0,28159.0
2020-10-16,Madhya Pradesh,Sehore,2000,1605,47,0,28683.0
2020-10-16,Madhya Pradesh,Seoni,1164,1098,7,0,15024.0
2020-10-16,Madhya Pradesh,Shahdol,2477,2256,25,0,18177.0
2020-10-16,Madhya Pradesh,Shajapur,1138,970,18,0,23610.0
2020-10-16,Madhya Pradesh,Sheopur,979,875,7,0,13553.0
2020-10-16,Madhya Pradesh,Shivpuri,2643,2363,24,0,32217.0
2020-10-16,Madhya Pradesh,Sidhi,1159,985,9,0,4660.0
2020-10-16,Madhya Pradesh,Singrauli,1198,1001,24,0,
2020-10-16,Madhya Pradesh,Tikamgarh,946,867,26,0,26681.0
2020-10-16,Madhya Pradesh,Ujjain,3336,3067,97,0,31631.0
2020-10-16,Madhya Pradesh,Umaria,824,725,12,0,1980.0
2020-10-16,Madhya Pradesh,Vidisha,1969,1783,42,0,41014.0
2020-10-17,Madhya Pradesh,Agar Malwa,444,406,9,0,
2020-10-17,Madhya Pradesh,Alirajpur,1041,981,13,0,
2020-10-17,Madhya Pradesh,Anuppur,1457,1254,12,0,3424.0
2020-10-17,Madhya Pradesh,Ashoknagar,547,481,14,0,19155.0
2020-10-17,Madhya Pradesh,Balaghat,1781,1483,10,0,9654.0
2020-10-17,Madhya Pradesh,Barwani,2044,1842,21,0,18499.0
2020-10-17,Madhya Pradesh,Betul,2271,1918,52,0,28674.0
2020-10-17,Madhya Pradesh,Bhind,1082,1037,7,0,30863.0
2020-10-17,Madhya Pradesh,Bhopal,22167,19788,444,0,245166.0
2020-10-17,Madhya Pradesh,Burhanpur,773,721,25,0,13040.0
2020-10-17,Madhya Pradesh,Chhatarpur,1449,1358,29,0,27226.0
2020-10-17,Madhya Pradesh,Chhindwara,2144,1998,34,0,22254.0
2020-10-17,Madhya Pradesh,Damoh,1981,1650,49,0,16564.0
2020-10-17,Madhya Pradesh,Datia,1330,1231,19,0,26279.0
2020-10-17,Madhya Pradesh,Dewas,1787,1654,23,0,48197.0
2020-10-17,Madhya Pradesh,Dhar,2612,2435,40,0,40372.0
2020-10-17,Madhya Pradesh,Dindori,635,546,0,0,3557.0
2020-10-17,Madhya Pradesh,Guna,861,780,15,0,22849.0
2020-10-17,Madhya Pradesh,Gwalior,11807,11197,148,0,135080.0
2020-10-17,Madhya Pradesh,Harda,1249,1046,20,0,17249.0
2020-10-17,Madhya Pradesh,Hoshangabad,2692,2481,44,0,26368.0
2020-10-17,Madhya Pradesh,Indore,31408,26981,655,0,349975.0
2020-10-17,Madhya Pradesh,Jabalpur,12068,11025,191,0,134912.0
2020-10-17,Madhya Pradesh,Jhabua,1638,1505,14,0,27010.0
2020-10-17,Madhya Pradesh,Katni,1698,1490,15,0,20599.0
2020-10-17,Madhya Pradesh,Khandwa,1715,1608,46,0,17090.0
2020-10-17,Madhya Pradesh,Khargone,3729,3474,57,0,38413.0
2020-10-17,Madhya Pradesh,Mandla,941,871,9,0,
2020-10-17,Madhya Pradesh,Mandsaur,1922,1804,20,0,21941.0
2020-10-17,Madhya Pradesh,Morena,2715,2639,23,0,55807.0
2020-10-17,Madhya Pradesh,Narsinghpur,2930,2774,25,0,33521.0
2020-10-17,Madhya Pradesh,Neemuch,2285,2164,34,0,28667.0
2020-10-17,Madhya Pradesh,Niwari,384,371,1,0,10897.0
2020-10-17,Madhya Pradesh,Panna,782,729,3,0,
2020-10-17,Madhya Pradesh,Raisen,1634,1415,30,0,19560.0
2020-10-17,Madhya Pradesh,Rajgarh,1535,1380,31,0,29298.0
2020-10-17,Madhya Pradesh,Ratlam,2296,2055,50,0,21558.0
2020-10-17,Madhya Pradesh,Rewa,2262,1901,29,0,22690.0
2020-10-17,Madhya Pradesh,Sagar,3067,2582,117,0,64801.0
2020-10-17,Madhya Pradesh,Satna,2009,1883,35,0,28159.0
2020-10-17,Madhya Pradesh,Sehore,2011,1632,48,0,28683.0
2020-10-17,Madhya Pradesh,Seoni,1180,1102,7,0,15024.0
2020-10-17,Madhya Pradesh,Shahdol,2493,2276,26,0,18177.0
2020-10-17,Madhya Pradesh,Shajapur,1145,979,18,0,24264.0
2020-10-17,Madhya Pradesh,Sheopur,981,896,7,0,13553.0
2020-10-17,Madhya Pradesh,Shivpuri,2662,2382,24,0,32217.0
2020-10-17,Madhya Pradesh,Sidhi,1179,995,9,0,4660.0
2020-10-17,Madhya Pradesh,Singrauli,1212,1008,24,0,
2020-10-17,Madhya Pradesh,Tikamgarh,948,878,26,0,26681.0
2020-10-17,Madhya Pradesh,Ujjain,3358,3078,97,0,31631.0
2020-10-17,Madhya Pradesh,Umaria,839,744,12,0,1980.0
2020-10-17,Madhya Pradesh,Vidisha,1978,1799,42,0,41014.0
2020-10-18,Madhya Pradesh,Agar Malwa,444,408,9,0,
2020-10-18,Madhya Pradesh,Alirajpur,1044,983,13,0,
2020-10-18,Madhya Pradesh,Anuppur,1462,1285,12,0,3424.0
2020-10-18,Madhya Pradesh,Ashoknagar,551,496,14,0,19155.0
2020-10-18,Madhya Pradesh,Balaghat,1817,1520,10,0,9654.0
2020-10-18,Madhya Pradesh,Barwani,2051,1852,21,0,18499.0
2020-10-18,Madhya Pradesh,Betul,2294,1927,54,0,28674.0
2020-10-18,Madhya Pradesh,Bhind,1086,1038,7,0,30863.0
2020-10-18,Madhya Pradesh,Bhopal,22370,20004,448,0,245166.0
2020-10-18,Madhya Pradesh,Burhanpur,775,728,25,0,13040.0
2020-10-18,Madhya Pradesh,Chhatarpur,1454,1366,29,0,27226.0
2020-10-18,Madhya Pradesh,Chhindwara,2156,2021,34,0,22254.0
2020-10-18,Madhya Pradesh,Damoh,1987,1678,50,0,16564.0
2020-10-18,Madhya Pradesh,Datia,1333,1244,19,0,26279.0
2020-10-18,Madhya Pradesh,Dewas,1800,1661,23,0,48197.0
2020-10-18,Madhya Pradesh,Dhar,2635,2436,41,0,40372.0
2020-10-18,Madhya Pradesh,Dindori,639,556,0,0,3557.0
2020-10-18,Madhya Pradesh,Guna,862,784,15,0,22849.0
2020-10-18,Madhya Pradesh,Gwalior,11847,11282,151,0,135080.0
2020-10-18,Madhya Pradesh,Harda,1254,1070,20,0,17249.0
2020-10-18,Madhya Pradesh,Hoshangabad,2715,2508,44,0,26368.0
2020-10-18,Madhya Pradesh,Indore,31623,27277,657,0,349975.0
2020-10-18,Madhya Pradesh,Jabalpur,12130,11092,193,0,134912.0
2020-10-18,Madhya Pradesh,Jhabua,1645,1528,14,0,27010.0
2020-10-18,Madhya Pradesh,Katni,1702,1584,15,0,20599.0
2020-10-18,Madhya Pradesh,Khandwa,1717,1619,47,0,17090.0
2020-10-18,Madhya Pradesh,Khargone,3741,3495,58,0,38413.0
2020-10-18,Madhya Pradesh,Mandla,949,879,9,0,
2020-10-18,Madhya Pradesh,Mandsaur,1940,1814,21,0,21941.0
2020-10-18,Madhya Pradesh,Morena,2716,2644,23,0,55807.0
2020-10-18,Madhya Pradesh,Narsinghpur,2939,2784,25,0,33521.0
2020-10-18,Madhya Pradesh,Neemuch,2295,2174,34,0,28667.0
2020-10-18,Madhya Pradesh,Niwari,390,376,1,0,10897.0
2020-10-18,Madhya Pradesh,Panna,788,735,3,0,
2020-10-18,Madhya Pradesh,Raisen,1645,1415,30,0,19560.0
2020-10-18,Madhya Pradesh,Rajgarh,1545,1395,31,0,29298.0
2020-10-18,Madhya Pradesh,Ratlam,2310,2070,50,0,21558.0
2020-10-18,Madhya Pradesh,Rewa,2293,1942,29,0,22690.0
2020-10-18,Madhya Pradesh,Sagar,3102,2597,117,0,64801.0
2020-10-18,Madhya Pradesh,Satna,2023,1901,36,0,28159.0
2020-10-18,Madhya Pradesh,Sehore,2014,1643,48,0,28683.0
2020-10-18,Madhya Pradesh,Seoni,1185,1108,8,0,15024.0
2020-10-18,Madhya Pradesh,Shahdol,2508,2295,26,0,18177.0
2020-10-18,Madhya Pradesh,Shajapur,1167,985,18,0,24264.0
2020-10-18,Madhya Pradesh,Sheopur,988,912,7,0,13553.0
2020-10-18,Madhya Pradesh,Shivpuri,2672,2434,24,0,32217.0
2020-10-18,Madhya Pradesh,Sidhi,1187,1015,9,0,4660.0
2020-10-18,Madhya Pradesh,Singrauli,1227,1017,24,0,
2020-10-18,Madhya Pradesh,Tikamgarh,949,883,26,0,26681.0
2020-10-18,Madhya Pradesh,Ujjain,3376,3096,97,0,31631.0
2020-10-18,Madhya Pradesh,Umaria,845,764,12,0,1980.0
2020-10-18,Madhya Pradesh,Vidisha,2001,1814,42,0,41014.0
2020-10-19,Madhya Pradesh,Agar Malwa,444,411,9,0,
2020-10-19,Madhya Pradesh,Alirajpur,1044,988,13,0,
2020-10-19,Madhya Pradesh,Anuppur,1481,1320,12,0,3424.0
2020-10-19,Madhya Pradesh,Ashoknagar,554,498,14,0,19155.0
2020-10-19,Madhya Pradesh,Balaghat,1856,1553,10,0,9654.0
2020-10-19,Madhya Pradesh,Barwani,2055,1862,21,0,18499.0
2020-10-19,Madhya Pradesh,Betul,2328,1953,54,0,28674.0
2020-10-19,Madhya Pradesh,Bhind,1086,1053,7,0,30863.0
2020-10-19,Madhya Pradesh,Bhopal,22560,20213,451,0,245166.0
2020-10-19,Madhya Pradesh,Burhanpur,776,728,26,0,13040.0
2020-10-19,Madhya Pradesh,Chhatarpur,1460,1370,29,0,27226.0
2020-10-19,Madhya Pradesh,Chhindwara,2159,2038,34,0,22254.0
2020-10-19,Madhya Pradesh,Damoh,1995,1688,51,0,16564.0
2020-10-19,Madhya Pradesh,Datia,1340,1246,19,0,26279.0
2020-10-19,Madhya Pradesh,Dewas,1807,1684,23,0,48197.0
2020-10-19,Madhya Pradesh,Dhar,2653,2452,42,0,40372.0
2020-10-19,Madhya Pradesh,Dindori,653,564,0,0,3557.0
2020-10-19,Madhya Pradesh,Guna,864,793,15,0,22849.0
2020-10-19,Madhya Pradesh,Gwalior,11871,11321,153,0,135080.0
2020-10-19,Madhya Pradesh,Harda,1262,1079,21,0,17249.0
2020-10-19,Madhya Pradesh,Hoshangabad,2734,2547,44,0,26368.0
2020-10-19,Madhya Pradesh,Indore,31804,27555,659,0,349975.0
2020-10-19,Madhya Pradesh,Jabalpur,12190,11158,194,0,134912.0
2020-10-19,Madhya Pradesh,Jhabua,1651,1533,14,0,27010.0
2020-10-19,Madhya Pradesh,Katni,1709,1628,15,0,20599.0
2020-10-19,Madhya Pradesh,Khandwa,1720,1624,47,0,17090.0
2020-10-19,Madhya Pradesh,Khargone,3750,3508,58,0,38413.0
2020-10-19,Madhya Pradesh,Mandla,957,886,9,0,
2020-10-19,Madhya Pradesh,Mandsaur,1948,1831,21,0,21941.0
2020-10-19,Madhya Pradesh,Morena,2721,2649,23,0,55807.0
2020-10-19,Madhya Pradesh,Narsinghpur,2948,2795,25,0,33521.0
2020-10-19,Madhya Pradesh,Neemuch,2305,2187,34,0,28667.0
2020-10-19,Madhya Pradesh,Niwari,391,376,1,0,10897.0
2020-10-19,Madhya Pradesh,Panna,796,741,3,0,
2020-10-19,Madhya Pradesh,Raisen,1649,1416,30,0,19560.0
2020-10-19,Madhya Pradesh,Rajgarh,1552,1402,31,0,29298.0
2020-10-19,Madhya Pradesh,Ratlam,2332,2089,50,0,21558.0
2020-10-19,Madhya Pradesh,Rewa,2313,1993,29,0,22690.0
2020-10-19,Madhya Pradesh,Sagar,3156,2627,117,0,64801.0
2020-10-19,Madhya Pradesh,Satna,2050,1915,36,0,28159.0
2020-10-19,Madhya Pradesh,Sehore,2024,1663,48,0,28683.0
2020-10-19,Madhya Pradesh,Seoni,1191,1116,8,0,15024.0
2020-10-19,Madhya Pradesh,Shahdol,2517,2316,26,0,18177.0
2020-10-19,Madhya Pradesh,Shajapur,1177,994,18,0,24264.0
2020-10-19,Madhya Pradesh,Sheopur,999,925,8,0,13553.0
2020-10-19,Madhya Pradesh,Shivpuri,2685,2447,24,0,32217.0
2020-10-19,Madhya Pradesh,Sidhi,1230,1040,9,0,4660.0
2020-10-19,Madhya Pradesh,Singrauli,1237,1052,24,0,
2020-10-19,Madhya Pradesh,Tikamgarh,951,892,26,0,26681.0
2020-10-19,Madhya Pradesh,Ujjain,3403,3106,97,0,31631.0
2020-10-19,Madhya Pradesh,Umaria,852,773,12,0,1980.0
2020-10-19,Madhya Pradesh,Vidisha,2013,1823,42,0,41014.0
2020-10-20,Madhya Pradesh,Agar Malwa,445,414,9,0,
2020-10-20,Madhya Pradesh,Alirajpur,1044,990,13,0,
2020-10-20,Madhya Pradesh,Anuppur,1486,1326,13,0,3424.0
2020-10-20,Madhya Pradesh,Ashoknagar,556,502,14,0,19155.0
2020-10-20,Madhya Pradesh,Balaghat,1884,1602,10,0,9654.0
2020-10-20,Madhya Pradesh,Barwani,2068,1931,21,0,18499.0
2020-10-20,Madhya Pradesh,Betul,2365,2010,54,0,28674.0
2020-10-20,Madhya Pradesh,Bhind,1087,1059,7,0,30863.0
2020-10-20,Madhya Pradesh,Bhopal,22718,20424,456,0,245166.0
2020-10-20,Madhya Pradesh,Burhanpur,776,732,26,0,13040.0
2020-10-20,Madhya Pradesh,Chhatarpur,1464,1377,29,0,27226.0
2020-10-20,Madhya Pradesh,Chhindwara,2164,2054,34,0,22254.0
2020-10-20,Madhya Pradesh,Damoh,2006,1745,52,0,16564.0
2020-10-20,Madhya Pradesh,Datia,1353,1263,19,0,26279.0
2020-10-20,Madhya Pradesh,Dewas,1816,1705,23,0,48197.0
2020-10-20,Madhya Pradesh,Dhar,2671,2480,43,0,40372.0
2020-10-20,Madhya Pradesh,Dindori,659,579,1,0,3557.0
2020-10-20,Madhya Pradesh,Guna,866,797,15,0,22849.0
2020-10-20,Madhya Pradesh,Gwalior,11919,11366,154,0,135080.0
2020-10-20,Madhya Pradesh,Harda,1277,1096,22,0,17249.0
2020-10-20,Madhya Pradesh,Hoshangabad,2749,2567,44,0,26368.0
2020-10-20,Madhya Pradesh,Indore,32030,27826,662,0,349975.0
2020-10-20,Madhya Pradesh,Jabalpur,12259,11216,194,0,134912.0
2020-10-20,Madhya Pradesh,Jhabua,1657,1540,14,0,27010.0
2020-10-20,Madhya Pradesh,Katni,1712,1641,15,0,20599.0
2020-10-20,Madhya Pradesh,Khandwa,1721,1632,47,0,17090.0
2020-10-20,Madhya Pradesh,Khargone,3756,3519,59,0,38413.0
2020-10-20,Madhya Pradesh,Mandla,960,889,9,0,
2020-10-20,Madhya Pradesh,Mandsaur,1956,1839,22,0,21941.0
2020-10-20,Madhya Pradesh,Morena,2725,2656,23,0,55807.0
2020-10-20,Madhya Pradesh,Narsinghpur,2967,2836,25,0,33521.0
2020-10-20,Madhya Pradesh,Neemuch,2317,2192,34,0,28667.0
2020-10-20,Madhya Pradesh,Niwari,405,378,1,0,10897.0
2020-10-20,Madhya Pradesh,Panna,799,747,3,0,
2020-10-20,Madhya Pradesh,Raisen,1653,1449,30,0,19560.0
2020-10-20,Madhya Pradesh,Rajgarh,1557,1412,33,0,29298.0
2020-10-20,Madhya Pradesh,Ratlam,2343,2102,50,0,21558.0
2020-10-20,Madhya Pradesh,Rewa,2336,2019,29,0,22690.0
2020-10-20,Madhya Pradesh,Sagar,3192,2662,119,0,64801.0
2020-10-20,Madhya Pradesh,Satna,2072,1929,37,0,28159.0
2020-10-20,Madhya Pradesh,Sehore,2033,1680,48,0,28683.0
2020-10-20,Madhya Pradesh,Seoni,1197,1122,8,0,15024.0
2020-10-20,Madhya Pradesh,Shahdol,2525,2351,27,0,18177.0
2020-10-20,Madhya Pradesh,Shajapur,1186,1013,18,0,24264.0
2020-10-20,Madhya Pradesh,Sheopur,1010,929,9,0,13553.0
2020-10-20,Madhya Pradesh,Shivpuri,2694,2487,24,0,32217.0
2020-10-20,Madhya Pradesh,Sidhi,1244,1054,9,0,4660.0
2020-10-20,Madhya Pradesh,Singrauli,1261,1076,24,0,
2020-10-20,Madhya Pradesh,Tikamgarh,953,897,26,0,26681.0
2020-10-20,Madhya Pradesh,Ujjain,3407,3121,97,0,31631.0
2020-10-20,Madhya Pradesh,Umaria,861,787,12,0,1980.0
2020-10-20,Madhya Pradesh,Vidisha,2017,1840,44,0,41014.0
2020-10-21,Madhya Pradesh,Agar Malwa,447,415,9,0,
2020-10-21,Madhya Pradesh,Alirajpur,1044,992,13,0,
2020-10-21,Madhya Pradesh,Anuppur,1512,1344,13,0,3424.0
2020-10-21,Madhya Pradesh,Ashoknagar,560,502,16,0,19155.0
2020-10-21,Madhya Pradesh,Balaghat,1922,1635,10,0,9654.0
2020-10-21,Madhya Pradesh,Barwani,2070,1946,21,0,18499.0
2020-10-21,Madhya Pradesh,Betul,2385,2033,55,0,28674.0
2020-10-21,Madhya Pradesh,Bhind,1089,1065,7,0,30863.0
2020-10-21,Madhya Pradesh,Bhopal,22941,20636,460,0,245166.0
2020-10-21,Madhya Pradesh,Burhanpur,777,733,26,0,13040.0
2020-10-21,Madhya Pradesh,Chhatarpur,1484,1382,29,0,27226.0
2020-10-21,Madhya Pradesh,Chhindwara,2170,2068,34,0,22254.0
2020-10-21,Madhya Pradesh,Damoh,2014,1760,53,0,16564.0
2020-10-21,Madhya Pradesh,Datia,1362,1284,19,0,26279.0
2020-10-21,Madhya Pradesh,Dewas,1824,1724,23,0,48197.0
2020-10-21,Madhya Pradesh,Dhar,2688,2481,44,0,40372.0
2020-10-21,Madhya Pradesh,Dindori,673,582,1,0,3557.0
2020-10-21,Madhya Pradesh,Guna,872,802,15,0,22849.0
2020-10-21,Madhya Pradesh,Gwalior,11967,11418,155,0,135080.0
2020-10-21,Madhya Pradesh,Harda,1292,1116,22,0,17249.0
2020-10-21,Madhya Pradesh,Hoshangabad,2767,2603,45,0,26368.0
2020-10-21,Madhya Pradesh,Indore,32290,28134,664,0,349975.0
2020-10-21,Madhya Pradesh,Jabalpur,12331,11294,195,0,134912.0
2020-10-21,Madhya Pradesh,Jhabua,1664,1547,14,0,27010.0
2020-10-21,Madhya Pradesh,Katni,1712,1646,15,0,20599.0
2020-10-21,Madhya Pradesh,Khandwa,1732,1636,47,0,17090.0
2020-10-21,Madhya Pradesh,Khargone,3767,3545,59,0,38413.0
2020-10-21,Madhya Pradesh,Mandla,968,906,9,0,
2020-10-21,Madhya Pradesh,Mandsaur,1966,1851,22,0,21941.0
2020-10-21,Madhya Pradesh,Morena,2729,2662,23,0,55807.0
2020-10-21,Madhya Pradesh,Narsinghpur,2974,2850,25,0,33521.0
2020-10-21,Madhya Pradesh,Neemuch,2325,2199,34,0,28667.0
2020-10-21,Madhya Pradesh,Niwari,406,379,1,0,10897.0
2020-10-21,Madhya Pradesh,Panna,799,748,3,0,
2020-10-21,Madhya Pradesh,Raisen,1659,1449,30,0,19560.0
2020-10-21,Madhya Pradesh,Rajgarh,1565,1420,33,0,29298.0
2020-10-21,Madhya Pradesh,Ratlam,2359,2113,51,0,21558.0
2020-10-21,Madhya Pradesh,Rewa,2356,2044,29,0,22690.0
2020-10-21,Madhya Pradesh,Sagar,3223,2689,120,0,64801.0
2020-10-21,Madhya Pradesh,Satna,2100,1951,37,0,28159.0
2020-10-21,Madhya Pradesh,Sehore,2042,1709,48,0,28683.0
2020-10-21,Madhya Pradesh,Seoni,1200,1126,8,0,15024.0
2020-10-21,Madhya Pradesh,Shahdol,2530,2364,27,0,18177.0
2020-10-21,Madhya Pradesh,Shajapur,1193,1023,19,0,24264.0
2020-10-21,Madhya Pradesh,Sheopur,1012,935,9,0,13553.0
2020-10-21,Madhya Pradesh,Shivpuri,2706,2508,24,0,32217.0
2020-10-21,Madhya Pradesh,Sidhi,1271,1066,9,0,4660.0
2020-10-21,Madhya Pradesh,Singrauli,1266,1092,24,0,
2020-10-21,Madhya Pradesh,Tikamgarh,954,898,26,0,26681.0
2020-10-21,Madhya Pradesh,Ujjain,3430,3130,97,0,31631.0
2020-10-21,Madhya Pradesh,Umaria,880,798,12,0,1980.0
2020-10-21,Madhya Pradesh,Vidisha,2027,1849,44,0,41014.0
2020-10-22,Madhya Pradesh,Agar Malwa,456,421,9,0,
2020-10-22,Madhya Pradesh,Alirajpur,1046,998,13,0,
2020-10-22,Madhya Pradesh,Anuppur,1521,1349,14,0,3424.0
2020-10-22,Madhya Pradesh,Ashoknagar,565,504,16,0,19155.0
2020-10-22,Madhya Pradesh,Balaghat,1962,1670,10,0,9654.0
2020-10-22,Madhya Pradesh,Barwani,2087,1953,21,0,18499.0
2020-10-22,Madhya Pradesh,Betul,2406,2050,55,0,28674.0
2020-10-22,Madhya Pradesh,Bhind,1094,1066,7,0,30863.0
2020-10-22,Madhya Pradesh,Bhopal,23124,20853,462,0,245166.0
2020-10-22,Madhya Pradesh,Burhanpur,777,735,26,0,13040.0
2020-10-22,Madhya Pradesh,Chhatarpur,1491,1390,29,0,27226.0
2020-10-22,Madhya Pradesh,Chhindwara,2179,2081,35,0,22254.0
2020-10-22,Madhya Pradesh,Damoh,2022,1780,54,0,16564.0
2020-10-22,Madhya Pradesh,Datia,1372,1285,19,0,26279.0
2020-10-22,Madhya Pradesh,Dewas,1828,1724,23,0,48197.0
2020-10-22,Madhya Pradesh,Dhar,2709,2482,45,0,40372.0
2020-10-22,Madhya Pradesh,Dindori,684,588,1,0,3557.0
2020-10-22,Madhya Pradesh,Guna,886,812,15,0,22849.0
2020-10-22,Madhya Pradesh,Gwalior,11989,11466,155,0,135080.0
2020-10-22,Madhya Pradesh,Harda,1319,1167,22,0,17249.0
2020-10-22,Madhya Pradesh,Hoshangabad,2786,2623,45,0,26368.0
2020-10-22,Madhya Pradesh,Indore,32532,28350,667,0,349975.0
2020-10-22,Madhya Pradesh,Jabalpur,12370,11401,196,0,134912.0
2020-10-22,Madhya Pradesh,Jhabua,1668,1552,14,0,27010.0
2020-10-22,Madhya Pradesh,Katni,1714,1648,15,0,20599.0
2020-10-22,Madhya Pradesh,Khandwa,1732,1645,47,0,17090.0
2020-10-22,Madhya Pradesh,Khargone,3774,3575,60,0,38413.0
2020-10-22,Madhya Pradesh,Mandla,981,910,9,0,
2020-10-22,Madhya Pradesh,Mandsaur,1978,1864,22,0,21941.0
2020-10-22,Madhya Pradesh,Morena,2738,2663,23,0,55807.0
2020-10-22,Madhya Pradesh,Narsinghpur,2985,2862,25,0,33521.0
2020-10-22,Madhya Pradesh,Neemuch,2342,2203,34,0,28667.0
2020-10-22,Madhya Pradesh,Niwari,407,382,1,0,10897.0
2020-10-22,Madhya Pradesh,Panna,802,751,3,0,
2020-10-22,Madhya Pradesh,Raisen,1674,1492,30,0,19560.0
2020-10-22,Madhya Pradesh,Rajgarh,1588,1441,33,0,29298.0
2020-10-22,Madhya Pradesh,Ratlam,2375,2127,51,0,21558.0
2020-10-22,Madhya Pradesh,Rewa,2375,2090,29,0,22690.0
2020-10-22,Madhya Pradesh,Sagar,3260,2733,120,0,64801.0
2020-10-22,Madhya Pradesh,Satna,2123,1978,37,0,28159.0
2020-10-22,Madhya Pradesh,Sehore,2053,1749,48,0,28683.0
2020-10-22,Madhya Pradesh,Seoni,1209,1128,8,0,15024.0
2020-10-22,Madhya Pradesh,Shahdol,2540,2377,27,0,18177.0
2020-10-22,Madhya Pradesh,Shajapur,1195,1033,19,0,24264.0
2020-10-22,Madhya Pradesh,Sheopur,1018,943,10,0,13553.0
2020-10-22,Madhya Pradesh,Shivpuri,2710,2530,24,0,32217.0
2020-10-22,Madhya Pradesh,Sidhi,1287,1093,9,0,4660.0
2020-10-22,Madhya Pradesh,Singrauli,1281,1112,25,0,
2020-10-22,Madhya Pradesh,Tikamgarh,959,909,26,0,26681.0
2020-10-22,Madhya Pradesh,Ujjain,3446,3145,97,0,31631.0
2020-10-22,Madhya Pradesh,Umaria,885,799,12,0,1980.0
2020-10-22,Madhya Pradesh,Vidisha,2037,1871,45,0,41014.0
2020-10-23,Madhya Pradesh,Agar Malwa,460,422,9,0,
2020-10-23,Madhya Pradesh,Alirajpur,1048,1017,13,0,
2020-10-23,Madhya Pradesh,Anuppur,1538,1369,14,0,3424.0
2020-10-23,Madhya Pradesh,Ashoknagar,571,507,16,0,20938.0
2020-10-23,Madhya Pradesh,Balaghat,1986,1694,10,0,9654.0
2020-10-23,Madhya Pradesh,Barwani,2096,1970,21,0,18499.0
2020-10-23,Madhya Pradesh,Betul,2429,2057,56,0,31105.0
2020-10-23,Madhya Pradesh,Bhind,1094,1068,7,0,30863.0
2020-10-23,Madhya Pradesh,Bhopal,23299,21055,463,0,245166.0
2020-10-23,Madhya Pradesh,Burhanpur,778,741,26,0,13040.0
2020-10-23,Madhya Pradesh,Chhatarpur,1497,1401,29,0,27226.0
2020-10-23,Madhya Pradesh,Chhindwara,2187,2090,35,0,22254.0
2020-10-23,Madhya Pradesh,Damoh,2032,1796,55,0,16564.0
2020-10-23,Madhya Pradesh,Datia,1375,1288,19,0,26279.0
2020-10-23,Madhya Pradesh,Dewas,1834,1766,23,0,50635.0
2020-10-23,Madhya Pradesh,Dhar,2716,2502,45,0,40372.0
2020-10-23,Madhya Pradesh,Dindori,690,595,1,0,3557.0
2020-10-23,Madhya Pradesh,Guna,887,823,15,0,22849.0
2020-10-23,Madhya Pradesh,Gwalior,12026,11530,156,0,135080.0
2020-10-23,Madhya Pradesh,Harda,1340,1177,23,0,17249.0
2020-10-23,Madhya Pradesh,Hoshangabad,2806,2647,45,0,28957.0
2020-10-23,Madhya Pradesh,Indore,32783,28605,668,0,371796.0
2020-10-23,Madhya Pradesh,Jabalpur,12421,11459,197,0,144610.0
2020-10-23,Madhya Pradesh,Jhabua,1671,1556,14,0,27010.0
2020-10-23,Madhya Pradesh,Katni,1723,1655,15,0,20599.0
2020-10-23,Madhya Pradesh,Khandwa,1750,1651,47,0,17090.0
2020-10-23,Madhya Pradesh,Khargone,3787,3611,60,0,38413.0
2020-10-23,Madhya Pradesh,Mandla,985,919,9,0,
2020-10-23,Madhya Pradesh,Mandsaur,1988,1869,22,0,21941.0
2020-10-23,Madhya Pradesh,Morena,2744,2671,23,0,55807.0
2020-10-23,Madhya Pradesh,Narsinghpur,2992,2878,26,0,37348.0
2020-10-23,Madhya Pradesh,Neemuch,2349,2209,35,0,28667.0
2020-10-23,Madhya Pradesh,Niwari,410,384,1,0,10897.0
2020-10-23,Madhya Pradesh,Panna,803,758,3,0,
2020-10-23,Madhya Pradesh,Raisen,1687,1533,31,0,19560.0
2020-10-23,Madhya Pradesh,Rajgarh,1599,1462,35,0,29298.0
2020-10-23,Madhya Pradesh,Ratlam,2389,2154,51,0,21558.0
2020-10-23,Madhya Pradesh,Rewa,2385,2107,29,0,22690.0
2020-10-23,Madhya Pradesh,Sagar,3281,2758,120,0,64801.0
2020-10-23,Madhya Pradesh,Satna,2142,1997,37,0,28159.0
2020-10-23,Madhya Pradesh,Sehore,2064,1845,48,0,28683.0
2020-10-23,Madhya Pradesh,Seoni,1215,1134,8,0,15024.0
2020-10-23,Madhya Pradesh,Shahdol,2549,2394,27,0,18177.0
2020-10-23,Madhya Pradesh,Shajapur,1203,1040,19,0,26183.0
2020-10-23,Madhya Pradesh,Sheopur,1020,943,10,0,13553.0
2020-10-23,Madhya Pradesh,Shivpuri,2714,2570,24,0,32217.0
